"","species","total_length","OOL","head_height","HC_fin","higher_group","swimbladder"
"1894","Centrophorus seychellorum",65.2,8.2,6.85,TRUE,"Chondrichthyes","False"
"1895","Centrophorus seychellorum",79.7,9.1,6.66,TRUE,"Chondrichthyes","False"
"1896","Centrophorus squamosus",130,23,18,TRUE,"Chondrichthyes","False"
"1897","Centrophorus uyato",82,14.801,10.2992,TRUE,"Chondrichthyes","False"
"1898","Centroscyllium excelsum",56.2,10.2284,4.698,TRUE,"Chondrichthyes","False"
"1899","Centroscymnus coelolepis",116.5,20.889,14.145,TRUE,"Chondrichthyes","False"
"1900","Centroscymnus coelolepis",90.363,15.164,9.56,TRUE,"Chondrichthyes","False"
"1901","Cirrhigaleus australis",97,12.804,8.371,TRUE,"Chondrichthyes","False"
"1902","Cirrhigaleus barbifer",98.6,12.906,14.8886,TRUE,"Chondrichthyes","False"
"1903","Cirrhigaleus barbifer",125.5,15.846,17.4445,TRUE,"Chondrichthyes","False"
"1904","Cirrhigaleus barbifer",99.4,14.91,10.767,TRUE,"Chondrichthyes","False"
"1905","Cirrhigaleus barbifer",71.5,10.153,6.2205,TRUE,"Chondrichthyes","False"
"1906","Dalatias licha",142,18.53,9.72,TRUE,"Chondrichthyes","False"
"1907","Deania calcea",82.88,12.31,6.22,TRUE,"Chondrichthyes","False"
"1908","Etmopterus spinax",42.7,9.23475254,5.7564,TRUE,"Chondrichthyes","False"
"1909","Isistius brasiliensis",42.6,7.668,3.39,TRUE,"Chondrichthyes","False"
"1910","Isistius brasiliensis",33.4,6.097,2.798,TRUE,"Chondrichthyes","False"
"1911","Isistius plutodus",42.3,6.95835,3.47,TRUE,"Chondrichthyes","False"
"1912","Isistius plutodus",42,6.888,3.15,TRUE,"Chondrichthyes","False"
"1913","Isistius plutodus",33,5.61,2.508,TRUE,"Chondrichthyes","False"
"1914","Oxynotus sp. nov.",51.9,7.058,9.895,TRUE,"Chondrichthyes","False"
"1915","Scymnodalatias albicauda",91.4,13.0702,9.2,TRUE,"Chondrichthyes","False"
"1916","Scymnodalatias albicauda",107.4,14.2842,13.62,TRUE,"Chondrichthyes","False"
"1917","Scymnodon ichiharai",130.4,23.3416,17.2648296,TRUE,"Chondrichthyes","False"
"1918","Scymnodon macracanthus",114,15.752,10.814,TRUE,"Chondrichthyes","False"
"1919","Scymnodon macracanthus",114.2,17.036,10.83,TRUE,"Chondrichthyes","False"
"1920","Somniosus cheni",134,19.095,9.713,TRUE,"Chondrichthyes","False"
"1921","Somniosus pacificus",136.8,23.5296,19.142,TRUE,"Chondrichthyes","False"
"1922","Somniosus rostratus",99,14,10.037,TRUE,"Chondrichthyes","False"
"1923","Squaliolus laticaudus",27.5,5.0165,2.86,TRUE,"Chondrichthyes","False"
"1924","Squaliolus laticaudus",21,3.659,2.41,TRUE,"Chondrichthyes","False"
"1925","Squalus acanthias",55.8,8.5374,5.022,TRUE,"Chondrichthyes","False"
"1926","Squalus bassi",68.3,9.6986,6.9666,TRUE,"Chondrichthyes","False"
"1927","Squalus bassi",62.59,9.82663,6.44677,TRUE,"Chondrichthyes","False"
"1928","Squalus blainvillei",43.25,6.27125,4.02225,TRUE,"Chondrichthyes","False"
"1929","Squalus chloroculus",75.3,11.6715,7.6806,TRUE,"Chondrichthyes","False"
"1930","Squalus chloroculus",78.3,11.745,8.0649,TRUE,"Chondrichthyes","False"
"1931","Squalus cubensis",51.7,7.5999,5.3,TRUE,"Chondrichthyes","False"
"1932","Squalus cubensis",72,11.301,5.612,TRUE,"Chondrichthyes","False"
"1933","Squalus edmundsi",66.5,11.5045,7.448,TRUE,"Chondrichthyes","False"
"1934","Squalus hawaiiensis",75.07,10.65994,6.15574,TRUE,"Chondrichthyes","False"
"1935","Squalus hawaiiensis",60.8,9.7888,5.0464,TRUE,"Chondrichthyes","False"
"1936","Squalus hawaiiensis",48.75,7.36125,3.9975,TRUE,"Chondrichthyes","False"
"1937","Squalus lalannei",61.5,12.015,6.515,TRUE,"Chondrichthyes","False"
"1938","Squalus lalannei",78.8,12.126,6.146,TRUE,"Chondrichthyes","False"
"1939","Squalus megalops",45.7,6.8093,4.7985,TRUE,"Chondrichthyes","False"
"1940","Squalus megalops",35,5.46,3.71,TRUE,"Chondrichthyes","False"
"1941","Squalus megalops",46.2,6.93,4.7124,TRUE,"Chondrichthyes","False"
"1942","Squalus mitsukurii",80.25,11.235,8.988,TRUE,"Chondrichthyes","False"
"1943","Squalus montalbani",68.1,11.395,5.871,TRUE,"Chondrichthyes","False"
"1944","Squalus montalbani",60.7,9.1657,5.5237,TRUE,"Chondrichthyes","False"
"1945","Squalus montalbani",71.9,10.785,7.7652,TRUE,"Chondrichthyes","False"
"1946","Squalus montalbani",70.7,10.5343,7.4942,TRUE,"Chondrichthyes","False"
"1947","Squalus montalbani",57.25,9.0455,6.01125,TRUE,"Chondrichthyes","False"
"1948","Squalus probatovi",49.5,8.655,4.31,TRUE,"Chondrichthyes","False"
"1949","Squalus suckleyi",67.4,11.1884,4.381,TRUE,"Chondrichthyes","False"
"1950","Squalus suckleyi",73.2333333333333,11.0460277777778,4.76016666666667,TRUE,"Chondrichthyes","False"
"1951","Trigonognathus kabeyai",41.3,7.6,3.252,TRUE,"Chondrichthyes","False"
"1952","Zameus squamulosus",53.3,8.9515,2.7183,TRUE,"Chondrichthyes","False"
"1953","Zameus squamulosus",78.6,11.9472,8.41,TRUE,"Chondrichthyes","False"
"1954","Zameus squamulosus",60.6,9.8172,4.67,TRUE,"Chondrichthyes","False"
"1955","Squatina david",78.7,13.7,3.86,TRUE,"Chondrichthyes","False"
"1956","Geotria macrostoma",46.2,6.091,2.173,TRUE,"Petromyzontiformes","True"
"1957","Geotria macrostoma",58.8,7.05,2.728,TRUE,"Petromyzontiformes","True"
"1958","Geotria macrostoma",49.8,6.445,2.316,TRUE,"Petromyzontiformes","True"
"1959","Geotria macrostoma",57.3,7.432,2.971,TRUE,"Petromyzontiformes","True"
"1960","Geotria macrostoma",56.2,7.358,2.56,TRUE,"Petromyzontiformes","True"
"1961","Geotria macrostoma",53.1,7.461,2.569,TRUE,"Petromyzontiformes","True"
"1962","Geotria macrostoma",56.5,7.57,2.661,TRUE,"Petromyzontiformes","True"
"1963","Geotria macrostoma",55.7,6.949,2.458,TRUE,"Petromyzontiformes","True"
"1964","Geotria macrostoma",51.6,6.671,2.365,TRUE,"Petromyzontiformes","True"
"1965","Geotria macrostoma",57.1,7.08,2.486,TRUE,"Petromyzontiformes","True"
"1966","Geotria macrostoma",52.4,6.702,2.465,TRUE,"Petromyzontiformes","True"
"1967","Geotria macrostoma",60.6,7.918,2.564,TRUE,"Petromyzontiformes","True"
"1968","Geotria macrostoma",53.1,7.194,2.486,TRUE,"Petromyzontiformes","True"
"1969","Geotria macrostoma",54.7,7.118,2.511,TRUE,"Petromyzontiformes","True"
"1970","Geotria macrostoma",50.1,6.79,2.154,TRUE,"Petromyzontiformes","True"
"1971","Geotria macrostoma",56.2,7.433,2.797,TRUE,"Petromyzontiformes","True"
"1972","Geotria macrostoma",51.7,7.471,2.462,TRUE,"Petromyzontiformes","True"
"1973","Geotria macrostoma",52.2,6.598,2.539,TRUE,"Petromyzontiformes","True"
"1974","Geotria macrostoma",56.4,7.038,2.668,TRUE,"Petromyzontiformes","True"
"1975","Geotria macrostoma",51.6,7.278,2.462,TRUE,"Petromyzontiformes","True"
"1976","Geotria macrostoma",55,6.663,2.583,TRUE,"Petromyzontiformes","True"
"1977","Geotria macrostoma",52.2,6.792,2.461,TRUE,"Petromyzontiformes","True"
"1978","Geotria macrostoma",55.1,7.08,2.548,TRUE,"Petromyzontiformes","True"
"1979","Geotria macrostoma",53.3,6.648,2.534,TRUE,"Petromyzontiformes","True"
"1980","Geotria macrostoma",53.6,7.214,2.604,TRUE,"Petromyzontiformes","True"
"1981","Geotria macrostoma",54.7,6.793,2.491,TRUE,"Petromyzontiformes","True"
"1982","Geotria macrostoma",59.7,7.493,2.528,TRUE,"Petromyzontiformes","True"
"1983","Geotria macrostoma",53.3,7.273,2.621,TRUE,"Petromyzontiformes","True"
"1984","Geotria macrostoma",53.5,7.154,2.325,TRUE,"Petromyzontiformes","True"
"1985","Geotria macrostoma",48.7,6.442,2.296,TRUE,"Petromyzontiformes","True"
"1986","Geotria macrostoma",51.4,6.408,2.355,TRUE,"Petromyzontiformes","True"
"1987","Geotria macrostoma",54.3,7.125,2.362,TRUE,"Petromyzontiformes","True"
"1988","Geotria macrostoma",55,6.776,2.586,TRUE,"Petromyzontiformes","True"
"1989","Geotria macrostoma",56.8,7.259,2.468,TRUE,"Petromyzontiformes","True"
"1990","Geotria macrostoma",53.3,6.905,2.242,TRUE,"Petromyzontiformes","True"
"1991","Geotria macrostoma",54.6,6.964,2.45,TRUE,"Petromyzontiformes","True"
"1992","Geotria macrostoma",61.4,8.008,2.902,TRUE,"Petromyzontiformes","True"
"1993","Geotria macrostoma",58.8,7.425,2.544,TRUE,"Petromyzontiformes","True"
"1994","Geotria macrostoma",54.5,6.887,2.248,TRUE,"Petromyzontiformes","True"
"1995","Geotria macrostoma",54.3,7.201,2.476,TRUE,"Petromyzontiformes","True"
"1996","Geotria macrostoma",55.6,6.715,2.416,TRUE,"Petromyzontiformes","True"
"1997","Geotria macrostoma",55.5,6.846,2.395,TRUE,"Petromyzontiformes","True"
"1998","Geotria macrostoma",51,6.656,2.288,TRUE,"Petromyzontiformes","True"
"1999","Geotria macrostoma",62.3,8.009,2.621,TRUE,"Petromyzontiformes","True"
"2000","Geotria macrostoma",52.8,6.949,2.348,TRUE,"Petromyzontiformes","True"
"2001","Geotria macrostoma",56.8,7.385,2.476,TRUE,"Petromyzontiformes","True"
"2002","Geotria macrostoma",53.3,7.086,2.503,TRUE,"Petromyzontiformes","True"
"2003","Geotria macrostoma",48.5,6.202,2.224,TRUE,"Petromyzontiformes","True"
"2004","Geotria macrostoma",51.5,6.306,2.464,TRUE,"Petromyzontiformes","True"
"2005","Geotria macrostoma",52.4,6.543,2.32,TRUE,"Petromyzontiformes","True"
"2006","Geotria macrostoma",56.1,6.706,2.419,TRUE,"Petromyzontiformes","True"
"2007","Geotria macrostoma",53.4,6.776,2.275,TRUE,"Petromyzontiformes","True"
"2008","Geotria macrostoma",53.4,6.931,2.646,TRUE,"Petromyzontiformes","True"
"2009","Geotria macrostoma",53.5,7.043,2.564,TRUE,"Petromyzontiformes","True"
"2010","Geotria macrostoma",58.4,7.32,2.616,TRUE,"Petromyzontiformes","True"
"2011","Geotria macrostoma",58.5,7.025,2.659,TRUE,"Petromyzontiformes","True"
"2012","Geotria macrostoma",53.6,6.583,2.459,TRUE,"Petromyzontiformes","True"
"2013","Geotria macrostoma",56.5,7.168,2.608,TRUE,"Petromyzontiformes","True"
"2014","Geotria macrostoma",54.1,6.739,2.317,TRUE,"Petromyzontiformes","True"
"2015","Geotria macrostoma",52.3,7.011,2.564,TRUE,"Petromyzontiformes","True"
"2016","Geotria macrostoma",52.1,6.421,2.234,TRUE,"Petromyzontiformes","True"
"2017","Geotria macrostoma",57.1,7.257,2.421,TRUE,"Petromyzontiformes","True"
"2018","Geotria macrostoma",48.7,6.221,2.11,TRUE,"Petromyzontiformes","True"
"2019","Geotria macrostoma",51.7,6.865,2.371,TRUE,"Petromyzontiformes","True"
"2020","Geotria macrostoma",57.2,7.043,2.714,TRUE,"Petromyzontiformes","True"
"2021","Geotria macrostoma",54.1,6.478,2.353,TRUE,"Petromyzontiformes","True"
"2022","Geotria macrostoma",57.1,7.164,2.411,TRUE,"Petromyzontiformes","True"
"2023","Geotria macrostoma",52.7,6.875,2.489,TRUE,"Petromyzontiformes","True"
"2024","Geotria macrostoma",57.6,6.877,2.615,TRUE,"Petromyzontiformes","True"
"2025","Geotria macrostoma",54.8,6.93,2.365,TRUE,"Petromyzontiformes","True"
"2026","Geotria macrostoma",43.8,5.658,2.043,TRUE,"Petromyzontiformes","True"
"2027","Geotria macrostoma",51.3,6.789,2.347,TRUE,"Petromyzontiformes","True"
"2028","Geotria macrostoma",58.2,7.323,2.515,TRUE,"Petromyzontiformes","True"
"2029","Geotria macrostoma",61.3,7.823,2.574,TRUE,"Petromyzontiformes","True"
"2030","Geotria macrostoma",51.9,7.079,2.443,TRUE,"Petromyzontiformes","True"
"2031","Geotria macrostoma",56.1,7.399,2.533,TRUE,"Petromyzontiformes","True"
"2032","Geotria macrostoma",55.4,7.157,2.3,TRUE,"Petromyzontiformes","True"
"2033","Geotria macrostoma",57,7.393,2.333,TRUE,"Petromyzontiformes","True"
"2034","Geotria macrostoma",49.1,6.643,2.21,TRUE,"Petromyzontiformes","True"
"2035","Geotria macrostoma",51.6,6.975,2.49,TRUE,"Petromyzontiformes","True"
"2036","Geotria macrostoma",55.8,6.498,2.409,TRUE,"Petromyzontiformes","True"
"2037","Geotria macrostoma",59.5,7.587,2.542,TRUE,"Petromyzontiformes","True"
"2038","Geotria macrostoma",51.5,6.657,2.481,TRUE,"Petromyzontiformes","True"
"2039","Geotria macrostoma",56.9,7.247,2.372,TRUE,"Petromyzontiformes","True"
"2040","Geotria macrostoma",53,7.551,2.61,TRUE,"Petromyzontiformes","True"
"2041","Geotria macrostoma",60.4,8.251,2.901,TRUE,"Petromyzontiformes","True"
"2042","Geotria macrostoma",54.4,7.127,2.63,TRUE,"Petromyzontiformes","True"
"2043","Geotria macrostoma",54,7.191,2.438,TRUE,"Petromyzontiformes","True"
"2044","Geotria macrostoma",59.2,7.608,2.972,TRUE,"Petromyzontiformes","True"
"2045","Geotria macrostoma",53.2,6.776,2.37,TRUE,"Petromyzontiformes","True"
"2046","Geotria macrostoma",58.7,7.819,2.66,TRUE,"Petromyzontiformes","True"
"2047","Geotria macrostoma",54,6.831,2.637,TRUE,"Petromyzontiformes","True"
"2048","Geotria macrostoma",59.8,7.972,2.867,TRUE,"Petromyzontiformes","True"
"2049","Geotria macrostoma",55.6,7.316,2.672,TRUE,"Petromyzontiformes","True"
"2050","Geotria macrostoma",58.5,7.425,2.737,TRUE,"Petromyzontiformes","True"
"2051","Geotria macrostoma",49.9,6.589,2.552,TRUE,"Petromyzontiformes","True"
"2052","Geotria macrostoma",53.2,6.591,2.325,TRUE,"Petromyzontiformes","True"
"2053","Geotria macrostoma",55,7.358,2.572,TRUE,"Petromyzontiformes","True"
"2054","Geotria macrostoma",53.3,7.179,2.549,TRUE,"Petromyzontiformes","True"
"2055","Geotria macrostoma",55,7.475,2.464,TRUE,"Petromyzontiformes","True"
"2056","Geotria macrostoma",60.1,7.844,2.813,TRUE,"Petromyzontiformes","True"
"2057","Geotria macrostoma",54.7,7.356,2.599,TRUE,"Petromyzontiformes","True"
"2058","Geotria macrostoma",56.2,7.225,2.664,TRUE,"Petromyzontiformes","True"
"2059","Geotria macrostoma",52.7,7.107,2.464,TRUE,"Petromyzontiformes","True"
"2060","Geotria macrostoma",56.7,7.364,2.653,TRUE,"Petromyzontiformes","True"
"2061","Geotria macrostoma",57.3,7.82,2.769,TRUE,"Petromyzontiformes","True"
"2062","Geotria macrostoma",56.9,6.809,2.67,TRUE,"Petromyzontiformes","True"
"2063","Geotria macrostoma",57.5,7.65,2.638,TRUE,"Petromyzontiformes","True"
"2064","Geotria macrostoma",60.7,7.83,2.726,TRUE,"Petromyzontiformes","True"
"2065","Geotria macrostoma",52.2,7.064,2.502,TRUE,"Petromyzontiformes","True"
"2066","Geotria macrostoma",55.1,7.061,2.811,TRUE,"Petromyzontiformes","True"
"2067","Geotria macrostoma",60.5,7.563,2.722,TRUE,"Petromyzontiformes","True"
"2068","Geotria macrostoma",57.7,8.341,2.65,TRUE,"Petromyzontiformes","True"
"2069","Geotria macrostoma",55.9,7.696,2.856,TRUE,"Petromyzontiformes","True"
"2070","Geotria macrostoma",53.7,7.003,2.662,TRUE,"Petromyzontiformes","True"
"2071","Geotria macrostoma",62.7,7.633,2.683,TRUE,"Petromyzontiformes","True"
"2072","Geotria macrostoma",54.8,7.11,2.628,TRUE,"Petromyzontiformes","True"
"2073","Geotria macrostoma",54.6,7.785,2.739,TRUE,"Petromyzontiformes","True"
"2074","Geotria macrostoma",58.6,7.612,2.742,TRUE,"Petromyzontiformes","True"
"2075","Geotria macrostoma",61,7.916,2.899,TRUE,"Petromyzontiformes","True"
"2076","Geotria macrostoma",57,7.328,2.595,TRUE,"Petromyzontiformes","True"
"2077","Geotria macrostoma",58.6,7.82,2.796,TRUE,"Petromyzontiformes","True"
"2078","Geotria macrostoma",56.7,7.892,2.806,TRUE,"Petromyzontiformes","True"
"2079","Geotria macrostoma",57,7.213,2.369,TRUE,"Petromyzontiformes","True"
"2080","Geotria macrostoma",55.2,7.695,2.589,TRUE,"Petromyzontiformes","True"
"2081","Geotria macrostoma",57.2,7.668,2.592,TRUE,"Petromyzontiformes","True"
"2082","Geotria macrostoma",57.5,7.658,2.507,TRUE,"Petromyzontiformes","True"
"2083","Geotria macrostoma",57.8,7.555,2.507,TRUE,"Petromyzontiformes","True"
"2084","Geotria macrostoma",56.2,7.476,2.463,TRUE,"Petromyzontiformes","True"
"2085","Geotria macrostoma",62,7.916,2.731,TRUE,"Petromyzontiformes","True"
"2086","Geotria macrostoma",55.7,7.357,2.689,TRUE,"Petromyzontiformes","True"
"2087","Geotria macrostoma",58.7,7.834,2.641,TRUE,"Petromyzontiformes","True"
"2088","Geotria macrostoma",54.2,7.407,2.53,TRUE,"Petromyzontiformes","True"
"2089","Geotria macrostoma",53.5,7.211,2.663,TRUE,"Petromyzontiformes","True"
"2090","Geotria macrostoma",61.6,7.699,2.612,TRUE,"Petromyzontiformes","True"
"2091","Geotria macrostoma",55.9,7.138,2.446,TRUE,"Petromyzontiformes","True"
"2092","Geotria macrostoma",53.2,7.117,2.38,TRUE,"Petromyzontiformes","True"
"2093","Geotria macrostoma",55,7.175,2.541,TRUE,"Petromyzontiformes","True"
"2094","Geotria macrostoma",56.8,7.597,2.821,TRUE,"Petromyzontiformes","True"
"2095","Geotria macrostoma",55,6.579,2.663,TRUE,"Petromyzontiformes","True"
"2096","Geotria macrostoma",55.1,7.214,2.577,TRUE,"Petromyzontiformes","True"
"2097","Geotria macrostoma",48.7,5.626,2.677,TRUE,"Petromyzontiformes","True"
"2098","Geotria macrostoma",49.7,6.646,2.763,TRUE,"Petromyzontiformes","True"
"2099","Geotria macrostoma",54.5,6.582,2.555,TRUE,"Petromyzontiformes","True"
"2100","Geotria macrostoma",45,6.022,2.038,TRUE,"Petromyzontiformes","True"
"2101","Geotria macrostoma",52.5,6.623,2.397,TRUE,"Petromyzontiformes","True"
"2102","Geotria macrostoma",52.2,6.861,2.409,TRUE,"Petromyzontiformes","True"
"2103","Geotria macrostoma",50.4,6.562,2.61,TRUE,"Petromyzontiformes","True"
"2104","Geotria macrostoma",49.7,6.265,2.463,TRUE,"Petromyzontiformes","True"
"2105","Geotria macrostoma",51.6,6.208,2.425,TRUE,"Petromyzontiformes","True"
"2106","Geotria macrostoma",49.2,5.984,2.819,TRUE,"Petromyzontiformes","True"
"2107","Geotria macrostoma",52,6.397,2.574,TRUE,"Petromyzontiformes","True"
"2108","Geotria macrostoma",48.9,6.294,2.494,TRUE,"Petromyzontiformes","True"
"2109","Geotria macrostoma",50.3,6.888,2.771,TRUE,"Petromyzontiformes","True"
"2110","Geotria macrostoma",52.3,7.074,2.817,TRUE,"Petromyzontiformes","True"
"2111","Geotria macrostoma",48.6,6.262,2.539,TRUE,"Petromyzontiformes","True"
"2112","Geotria macrostoma",46.2,5.963,2.389,TRUE,"Petromyzontiformes","True"
"2113","Geotria macrostoma",51.8,6.532,2.727,TRUE,"Petromyzontiformes","True"
"2114","Geotria macrostoma",50.8,7.01,2.681,TRUE,"Petromyzontiformes","True"
"2115","Geotria macrostoma",42.9,6.011,2.276,TRUE,"Petromyzontiformes","True"
"2116","Geotria macrostoma",52.1,6.972,2.871,TRUE,"Petromyzontiformes","True"
"2117","Geotria macrostoma",47.2,7.31,2.506,TRUE,"Petromyzontiformes","True"
"2118","Geotria macrostoma",47.4,6.97,2.578,TRUE,"Petromyzontiformes","True"
"2119","Geotria macrostoma",45.4,5.977,2.566,TRUE,"Petromyzontiformes","True"
"2120","Geotria macrostoma",44.9,6.32,2.622,TRUE,"Petromyzontiformes","True"
"2121","Geotria macrostoma",46.7,6.549,2.439,TRUE,"Petromyzontiformes","True"
"2122","Geotria macrostoma",55,6.8,3.111,TRUE,"Petromyzontiformes","True"
"2123","Geotria macrostoma",55.7,7.056,3.063,TRUE,"Petromyzontiformes","True"
"2124","Geotria macrostoma",52.2,7.378,2.967,TRUE,"Petromyzontiformes","True"
"2125","Geotria macrostoma",50,6.815,2.857,TRUE,"Petromyzontiformes","True"
"2126","Geotria macrostoma",51,6.666,2.844,TRUE,"Petromyzontiformes","True"
"2127","Geotria macrostoma",53.3,7.117,2.965,TRUE,"Petromyzontiformes","True"
"2128","Geotria macrostoma",52.2,7.456,2.941,TRUE,"Petromyzontiformes","True"
"2129","Geotria macrostoma",48.1,6.405,2.77,TRUE,"Petromyzontiformes","True"
"2130","Geotria macrostoma",49.5,6.462,2.579,TRUE,"Petromyzontiformes","True"
"2131","Geotria macrostoma",52.1,6.863,2.859,TRUE,"Petromyzontiformes","True"
"2132","Geotria macrostoma",53,6.805,2.972,TRUE,"Petromyzontiformes","True"
"2133","Geotria macrostoma",52.3,6.763,3.072,TRUE,"Petromyzontiformes","True"
"2134","Geotria macrostoma",49.2,6.416,2.92,TRUE,"Petromyzontiformes","True"
"2135","Geotria macrostoma",48.7,7.306,2.836,TRUE,"Petromyzontiformes","True"
"2136","Geotria macrostoma",52,6.872,2.987,TRUE,"Petromyzontiformes","True"
"2137","Geotria macrostoma",51.2,6.154,2.929,TRUE,"Petromyzontiformes","True"
"2138","Geotria macrostoma",53.1,6.731,2.944,TRUE,"Petromyzontiformes","True"
"2139","Geotria macrostoma",53.3,7.105,3.357,TRUE,"Petromyzontiformes","True"
"2140","Geotria macrostoma",51.4,7.025,3.19,TRUE,"Petromyzontiformes","True"
"2141","Geotria macrostoma",52.5,7.173,3.131,TRUE,"Petromyzontiformes","True"
"2142","Geotria macrostoma",48.8,6.312,2.854,TRUE,"Petromyzontiformes","True"
"2143","Geotria macrostoma",50.2,6.777,2.983,TRUE,"Petromyzontiformes","True"
"2144","Geotria macrostoma",52.1,7.157,3.05,TRUE,"Petromyzontiformes","True"
"2145","Geotria macrostoma",54.3,7.471,2.945,TRUE,"Petromyzontiformes","True"
"2146","Geotria macrostoma",53,7.2,3.21,TRUE,"Petromyzontiformes","True"
"2147","Geotria macrostoma",53.7,7.328,3.141,TRUE,"Petromyzontiformes","True"
"2148","Geotria macrostoma",44.3,6.247,2.572,TRUE,"Petromyzontiformes","True"
"2149","Geotria macrostoma",52.4,7.102,3.184,TRUE,"Petromyzontiformes","True"
"2150","Geotria macrostoma",48.4,6.822,2.976,TRUE,"Petromyzontiformes","True"
"2151","Geotria macrostoma",49.3,6.872,2.92,TRUE,"Petromyzontiformes","True"
"2152","Geotria macrostoma",49.7,6.661,2.893,TRUE,"Petromyzontiformes","True"
"2153","Geotria macrostoma",50,6.639,2.966,TRUE,"Petromyzontiformes","True"
"2154","Geotria macrostoma",47.5,6.602,2.873,TRUE,"Petromyzontiformes","True"
"2155","Geotria macrostoma",56.6,7.296,3.045,TRUE,"Petromyzontiformes","True"
"2156","Geotria macrostoma",52.8,7.094,2.955,TRUE,"Petromyzontiformes","True"
"2157","Geotria macrostoma",51.6,6.712,2.666,TRUE,"Petromyzontiformes","True"
"2158","Geotria macrostoma",55.5,7.1,3.011,TRUE,"Petromyzontiformes","True"
"2159","Geotria macrostoma",52,6.917,2.894,TRUE,"Petromyzontiformes","True"
"2160","Geotria macrostoma",46.9,6.05,2.454,TRUE,"Petromyzontiformes","True"
"2161","Geotria macrostoma",55,7.217,2.951,TRUE,"Petromyzontiformes","True"
"2162","Geotria macrostoma",54,7.412,2.911,TRUE,"Petromyzontiformes","True"
"2163","Geotria macrostoma",54.2,7.223,3.239,TRUE,"Petromyzontiformes","True"
"2164","Geotria macrostoma",51.7,7.057,2.85,TRUE,"Petromyzontiformes","True"
"2165","Geotria macrostoma",51,6.955,2.673,TRUE,"Petromyzontiformes","True"
"2166","Geotria macrostoma",50.5,6.98,3.093,TRUE,"Petromyzontiformes","True"
"2167","Geotria macrostoma",51.9,6.621,2.798,TRUE,"Petromyzontiformes","True"
"2168","Geotria macrostoma",54.5,7.207,3.213,TRUE,"Petromyzontiformes","True"
"2169","Geotria macrostoma",51.3,7.063,2.998,TRUE,"Petromyzontiformes","True"
"2170","Geotria macrostoma",53.4,6.923,2.991,TRUE,"Petromyzontiformes","True"
"2171","Geotria macrostoma",51,6.608,2.651,TRUE,"Petromyzontiformes","True"
"2172","Geotria macrostoma",46,5.994,2.741,TRUE,"Petromyzontiformes","True"
"2173","Geotria macrostoma",54.6,7.185,3.011,TRUE,"Petromyzontiformes","True"
"2174","Geotria macrostoma",48.4,7.099,3.02,TRUE,"Petromyzontiformes","True"
"2175","Geotria macrostoma",50.2,7.981,2.874,TRUE,"Petromyzontiformes","True"
"2176","Geotria macrostoma",51.4,6.783,2.815,TRUE,"Petromyzontiformes","True"
"2177","Geotria macrostoma",50.9,7.094,2.928,TRUE,"Petromyzontiformes","True"
"2178","Geotria macrostoma",52.1,6.694,3.002,TRUE,"Petromyzontiformes","True"
"2179","Geotria macrostoma",48.2,6.113,2.607,TRUE,"Petromyzontiformes","True"
"2180","Geotria macrostoma",46.2,6.641,2.555,TRUE,"Petromyzontiformes","True"
"2181","Geotria macrostoma",56.2,7.281,2.437,TRUE,"Petromyzontiformes","True"
"2182","Geotria macrostoma",45.8,6.413,2.617,TRUE,"Petromyzontiformes","True"
"2183","Geotria macrostoma",51.2,6.782,2.708,TRUE,"Petromyzontiformes","True"
"2184","Geotria macrostoma",52.7,6.763,2.783,TRUE,"Petromyzontiformes","True"
"2185","Geotria macrostoma",53.8,6.691,2.766,TRUE,"Petromyzontiformes","True"
"2186","Geotria macrostoma",56.9,7.677,2.817,TRUE,"Petromyzontiformes","True"
"2187","Geotria macrostoma",53,6.643,2.924,TRUE,"Petromyzontiformes","True"
"2188","Geotria macrostoma",51.2,6.688,2.845,TRUE,"Petromyzontiformes","True"
"2189","Geotria macrostoma",49.6,6.315,2.859,TRUE,"Petromyzontiformes","True"
"2190","Geotria macrostoma",53.8,6.943,3.046,TRUE,"Petromyzontiformes","True"
"2191","Geotria macrostoma",48.5,6.472,2.735,TRUE,"Petromyzontiformes","True"
"2192","Geotria macrostoma",51.2,6.594,2.591,TRUE,"Petromyzontiformes","True"
"2193","Geotria macrostoma",46.6,6.018,2.71,TRUE,"Petromyzontiformes","True"
"2194","Geotria macrostoma",53,6.77,2.793,TRUE,"Petromyzontiformes","True"
"2195","Geotria macrostoma",53.6,6.9,2.951,TRUE,"Petromyzontiformes","True"
"2196","Geotria macrostoma",50,6.763,2.898,TRUE,"Petromyzontiformes","True"
"2197","Geotria macrostoma",49.2,7.145,2.926,TRUE,"Petromyzontiformes","True"
"2198","Geotria macrostoma",54.6,7.414,2.757,TRUE,"Petromyzontiformes","True"
"2199","Geotria macrostoma",50.3,6.892,2.831,TRUE,"Petromyzontiformes","True"
"2200","Geotria macrostoma",54,7.177,2.813,TRUE,"Petromyzontiformes","True"
"2201","Geotria macrostoma",53.7,7.413,2.877,TRUE,"Petromyzontiformes","True"
"2202","Geotria macrostoma",55.5,6.45,3.011,TRUE,"Petromyzontiformes","True"
"2203","Geotria macrostoma",48.2,6.481,2.834,TRUE,"Petromyzontiformes","True"
"2204","Geotria macrostoma",48.1,6.705,2.694,TRUE,"Petromyzontiformes","True"
